date,close,煤炭：国有重点煤矿企业：产量：中国（旬）,原煤：大型煤炭企业：产量累计值（月）,原煤：大型煤炭企业：产量累计同比（月）,洗精煤：大型煤炭企业：产量累计值：中国（月）,洗精煤：大型煤炭企业：产量累计同比：中国（月）,煤矿：国有重点煤矿企业：产量：中国（月）,统计局：中国：工业产品：产量：原煤（月）,煤炭：国有重点煤矿企业：销售数合计：中国（旬）,煤炭：国有重点煤矿企业：销售数合计：中国（月）,煤炭：销量：中国（月）,煤炭：重点发电企业：供应量：中国（旬）,煤炭：重点发电企业：消费量：中国（旬）,煤炭：国有重点煤矿企业：库存：中国（旬）,煤炭：重点发电企业：库存平均可用天数：中国（旬）,煤炭：重点发电企业：库存：中国（旬）,煤炭：重点发电企业：库存同期增减：中国（月）,样本洗煤厂（110家）：精煤：库存：中国（周）,样本洗煤厂（110家）：煤炭：开工率：中国（周）,样本洗煤厂（110家）：精煤：日均产量：中国（周）,样本洗煤厂（110家）：原煤：库存：中国（周）,炼焦煤：进口：港口库存（周）,230家独立焦化厂：炼焦煤：库存：中国（周）,炼焦煤：247家钢厂样本焦化厂：库存：中国（周）,炼焦煤：矿山企业库存：中国（周）,炼焦煤：独立焦化企业：库存：中国（周）,炼焦煤：独立焦化企业：平均可用天数：中国（周）
"2018-05-04","1217.5","","","","","","","","","","","","","","","","","","","","","258.8","1198.66","1013.59","181.85","1318.46","13.58"
"2018-05-07","1249.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-05-08","1248","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-05-09","1228.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-05-10","1241","2721","","","","","","","2144","","","3430","3250","1445","19","6359","","","","","","","","","","",""
"2018-05-11","1260.5","","","","","","","","","","","","","","","","","","","","","235.2","1197.65","1023.73","199.86","1319.67","12.94"
"2018-05-14","1260.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-05-15","1270.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-05-16","1271.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-05-17","1247.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-05-18","1230","","","","","","","","","","","","","","","","","","","","","241.9","1208.45","1066.24","217.85","1331.68","13.01"
"2018-05-20","","5376","","","","","","","4064","","","7080","6800","1441","19","6525","","","","","","","","","","",""
"2018-05-21","1232","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-05-22","1221","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-05-23","1175.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-05-24","1190","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-05-25","1175.5","","","","","","","","","","","","","","","","","","","","","242.9","1241.76","1058.6","215.47","1369.75","13.48"
"2018-05-28","1196.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-05-29","1218.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-05-30","1204","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-05-31","1238.5","","106193.4","6.7","36504.1","6.3","15580.52","29699","","13821.53","28000","11222","10602","","19","6821","336","","","","","","","","","",""
"2018-06-01","1253","","","","","","","","","","","","","","","","","","","","","237.1","1258.2","1065.34","208.76","1387.42","14.11"
"2018-06-04","1238.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-06-05","1244","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-06-06","1245.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-06-07","1259","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-06-08","1255.5","","","","","","","","","","","","","","","","","","","","","230.5","1290.15","1031.32","207.04","1424.6","14.5"
"2018-06-10","","2802","","","","","","","2187","","","","","1424","","","","","","","","","","","","",""
"2018-06-11","1244","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-06-12","1277.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-06-13","1256","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-06-14","1253.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-06-15","1264","","","","","","","","","","","","","","","","","","","","","243.9","1309.98","1045.96","211.07","1443.15","14.61"
"2018-06-19","1199.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-06-20","1209","5575","","","","","","","4193","","","7440","6900","1379","21","7285","","","","","","","","","","",""
"2018-06-21","1184","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-06-22","1184","","","","","","","","","","","","","","","","","","","","","282.4","1324.6","1045.74","191.07","1463","15.17"
"2018-06-25","1194","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-06-26","1176","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-06-27","1170.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-06-28","1183.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-06-29","1200.5","","","","","","","","","","","","","","","","","","","","","297.1","1337.95","1052.7","200.51","1467.07","15.23"
"2018-06-30","","","126528.7","7.4","44372.2","8.1","15204.36","29801.7","","14032.15","29000","11520","10680","","21","7569","901","","","","","","","","","",""
"2018-07-02","1166.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-07-03","1165","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-07-04","1154.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-07-05","1150.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-07-06","1151.5","","","","","","","","","","","","","","","","","","","","","349.1","1335.59","1062.42","192.24","1466.21","14.94"
"2018-07-09","1157.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-07-10","1142.5","2665","","","","","","","1997","","","3820","3790","1493","20","7569","","","","","","","","","","",""
"2018-07-11","1146","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-07-12","1153.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-07-13","1130","","","","","","","","","","","","","","","","","","","","","360.5","1333.17","1068.63","200.5","1464.35","14.66"
"2018-07-16","1138.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-07-17","1148","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-07-18","1140","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-07-19","1160.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-07-20","1166.5","5348","","","","","","","4223","","","7742","7837","1456","19","7425","","","","","","386.75","1323.57","1075.9","204.09","1453.9","14.69"
"2018-07-23","1168","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-07-24","1178.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-07-25","1197","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-07-26","1196","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-07-27","1195.5","","","","","","","","","","","","","","","","","","","","","421.08","1315.62","1062.58","221.37","1443.28","14.85"
"2018-07-30","1196.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-07-31","1198","","147244","4.9","50531.6","6.1","15075.49","28150.4","","13335","29000","12376","12699","","17","7158","1310","","","","","","","","","",""
"2018-08-01","1186.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-08-02","1192","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-08-03","1202.5","","","","","","","","","","","","","","","","","","","","","423.44","1290.37","1046.09","242.15","1416.09","14.87"
"2018-08-06","1231","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-08-07","1209","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-08-08","1208.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-08-09","1275.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-08-10","1237","2599","","","","","","","2010","","","4130","4520","1546","15","6722","","","","","","412.26","1279.37","1048.98","230.31","1406.17","14.44"
"2018-08-13","1259","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-08-14","1248","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-08-15","1271.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-08-16","1264.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-08-17","1291.5","","","","","","","","","","","","","","","","","","","","","393.42","1284.32","1062.25","220.23","1412.78","14.58"
"2018-08-20","1328","5129","","","","","","","3883","","","8140","8580","1573","15","6655","","","","","","","","","","",""
"2018-08-21","1289.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-08-22","1333","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-08-23","1295.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-08-24","1290","","","","","","","","","","","","","","","","","","","","","375.6","1281.02","1057.33","218.26","1411.17","14.93"
"2018-08-27","1262","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-08-28","1272.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-08-29","1244.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-08-30","1253.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-08-31","1248","","168774.3","3.9","58661.5","8.6","15251.04","29660.2","","13483.78","27850","12493","12772","","16","6743","1080","","","","","358.5","1304.88","1064.45","178.19","1440.24","15.41"
"2018-09-03","1223.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-09-04","1227","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-09-05","1241","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-09-06","1283.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-09-07","1273","","","","","","","","","","","","","","","","","","","","","367.86","1320.13","1072.99","177.59","1457.58","15.6"
"2018-09-10","1320","2589","","","","","","","1915","","","3640","3570","1317","17","6752","","","","","","","","","","",""
"2018-09-11","1287.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-09-12","1268","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-09-13","1287","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-09-14","1298.5","","","","","","","","","","","","","","","","","","","","","358.44","1356.91","1067.54","176.68","1487.52","15.7"
"2018-09-17","1292","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-09-18","1298","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-09-19","1306","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-09-20","1276.5","5083","","","","","","","3870","","","7560","7420","1397","19","7013","","","","","","","","","","",""
"2018-09-21","1286.5","","","","","","","","","","","","","","","","","","","","","357.66","1383.87","1065.34","167.26","1517.9","15.84"
"2018-09-25","1277.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-09-26","1286.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-09-27","1268.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-09-28","1272.5","","","","","","","","","","","","","","","","","","","","","349.49","1406.12","1062.48","148.99","1538.83","16.04"
"2018-09-30","","","192331.7","5.7","71827.6","6.4","15384.31","30601.3","","13423.22","28500","11340","10620","","21","7564","1345","","","","","","","","","",""
"2018-10-05","","","","","","","","","","","","","","","","","","","","","","337.09","1413.86","1065.59","","1544.68","15.77"
"2018-10-08","1330","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-09","1333","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-10","1363.5","2658","","","","","","","1873","","","3870","3280","1315","25","8162","","","","","","","","","","",""
"2018-10-11","1366.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-12","1375.5","","","","","","","","","","","","","","","","","","","","","326.1","1461.31","1109.6","133.04","1606.53","16.31"
"2018-10-15","1350.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-16","1367.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-17","1399.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-18","1384.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-19","1356","","","","","","","","","","","","","","","","","","","","","345.13","1467.18","1117.6","133.98","1616.22","16.4"
"2018-10-20","","5183","","","","","","","3704","","","7380","6400","1267","26","8592","","","","","","","","","","",""
"2018-10-22","1361.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-23","1388.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-24","1395","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-25","1415","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-26","1409","","","","","","","","","","","","","","","","","","","","","312.16","1475.07","1107.34","119.48","1609.61","16.56"
"2018-10-29","1388","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-30","1394","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-31","1393","","214134.7","4.1","79162","6.4","15395.51","30513.1","","13513.99","29800","11594","9982","","28","9199","1454","","","","","","","","","",""
"2018-11-01","1385","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-02","1360.5","","","","","","","","","","","","","","","","","","","","","285.8","1486.54","1139.77","106.48","1624.71","16.77"
"2018-11-05","1384","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-06","1370","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-07","1361","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-08","1358","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-09","1343.5","","","","","","","","","","","","","","","","","","","","","270.84","1490.69","1178.58","97.9","1635.6","16.75"
"2018-11-10","","2505","","","","","","","1846","","","3809.1","3571.3","1234","25","9121.9","","","","","","","","","","",""
"2018-11-12","1360.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-13","1333","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-14","1360","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-15","1382","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-16","1385","","","","","","","","","","","","","","","","","","","","","312.9","1508.21","1184.3","99.43","1654.34","17.23"
"2018-11-19","1382.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-20","1371.5","5340","","","","","","","4034","","","7842.4","7434.6","1179","23","9292","","","","","","","","","","",""
"2018-11-21","1378.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-22","1364","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-23","1340.5","","","","","","","","","","","","","","","","","","","","","307.5","1555.83","1206.27","96.56","1710.17","17.79"
"2018-11-26","1297","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-27","1306.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-28","1330","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-29","1338","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-30","1329.5","","236553.2","4.2","87136.6","7.6","15646.64","31541.5","","13904.31","29500","11670","11430","","24","9405","1613","","","","","296.95","1588.13","1187.34","113.9","1758.46","18.56"
"2018-12-03","1383.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-04","1394","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-05","1412","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-06","1423","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-07","1455","","","","","","","","","","","","","","","","","","","","","292.76","1593.68","1197.58","129.52","1764.77","18.4"
"2018-12-10","1444","2528","","","","","","","1929","","","3930.1","4309.9","1120","18","8958.2","","","","","","","","","","",""
"2018-12-11","1431.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-12","1433.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-13","1245","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-14","1256","","","","","","","","","","","","","","","","","","","","","274.24","1618.33","1194.37","136.65","1788.69","18.88"
"2018-12-17","1242","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-18","1216","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-19","1195.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-20","1191","5291","","","","","","","3948","","","8300","8960","1061","20","8663","","","","","","","","","","",""
"2018-12-21","1198.5","","","","","","","","","","","","","","","","","","","","","270.01","1638.83","1191.57","139.5","1812.82","19.25"
"2018-12-24","1199","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-25","1168","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-26","1171.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-27","1172","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-28","1179.5","","","","","","","","","","","","","","","","","","","","","258.2","1725.6","1175.63","146.76","1901.38","20.21"
"2018-12-31","","","","","","","15518.11","32038.3","","13687.16","","12927","14105","","17","8141","1642","","","","","","","","","",""
"2019-01-02","1145.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-01-03","1175.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-01-04","1185.5","","","","","","","","","","","","","","","","","","","","","276.9","1754.75","1169.89","147.24","1928.46","20.22"
"2019-01-07","1195","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-01-08","1184","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-01-09","1187.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-01-10","1192","2574","","","","","","","1996","","","4590","4940","1025","16","7718","","","","","","","","","","",""
"2019-01-11","1233","","","","","","","","","","","","","","","","","","","","","279","1786.71","1174.3","162.92","1964.95","20.48"
"2019-01-14","1245","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-01-15","1237.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-01-16","1231.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-01-17","1231.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-01-18","1238","","","","","","","","","","","","","","","","","80.68","74.67","44.94","335.5","284","1788.66","1167.21","165.05","1968.15","20.43"
"2019-01-20","","5349","","","","","","","4128","","","9340","9680","1002","16","7721","","","","","","","","","","",""
"2019-01-21","1214","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-01-22","1215.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-01-23","1232","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-01-24","1216","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-01-25","1213","","","","","","","","","","","","","","","","","70.44","70.71","58.73","368.18","281","1835.78","1165.08","155.81","2013.97","20.87"
"2019-01-28","1222","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-01-29","1209","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-01-30","1204","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-01-31","1269","","","","","","16035.01","","","14043.13","","","","","","","2827","","","","","","","","","",""
"2019-02-01","1288.5","","","","","","","","","","","","","","","","","","","","","305","1889.4","1172.84","149.1","2080.28","21.27"
"2019-02-08","","","","","","","","","","","","","","","","","","","","","","310","1666.59","1143.52","","1848.28","18.79"
"2019-02-10","","1539","","","","","","","1299","","","2578","3075","977","19","7656.5","","","","","","","","","","",""
"2019-02-11","1267.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
