date,close,PVC：产量：中国（日）,PVC：地方企业：产能利用率：中国（周）,PVC：电石法：开工率：中国（周）,PVC：乙烯法：开工率：中国（周）,PVC：表观消费量：中国（月）,PVC：成交量：中国（日）,PVC：看跌比例：中国（周）,PVC：看升比例：中国（周）,PVC：预售量：中国（周）,PVC：社会库存：中国（周）,PVC型材：开工率：中国（周）,PVC管材：开工率：中国（周）,PVC糊树脂：产量：中国（月）,碳化钙：平均开工率：中国企业（周）,碳化钙：产量：中国（周）,碳化钙：检修减损量：中国（周）
"2022-05-19","8501","6.2906","","","","","0.65","","","","","","","","","",""
"2022-05-20","8435","6.3186","78.96","79.28003964","78.39878049","","0.78","33","13","42.52","31.17","33.13","52.5","","78.9","26.24","7.01"
"2022-05-21","","6.2156","","","","","","","","","","","","","","",""
"2022-05-22","","5.9126","","","","","","","","","","","","","","",""
"2022-05-23","8380","5.8066","","","","","0.96","","","","","","","","","",""
"2022-05-24","8326","5.8066","","","","","0.76","","","","","","","","","",""
"2022-05-25","8232","5.8066","","","","","0.85","","","","","","","","","",""
"2022-05-26","8225","5.8656","","","","","0.7","","","","","","","","","",""
"2022-05-27","8175","5.9956","74.38","73.93","79.6061","","1.24","26","25","38.44","31.22","35.63","47.5","","84.3","28.02","5.25"
"2022-05-28","","6.0776","","","","","","","","","","","","","","",""
"2022-05-29","","6.0776","","","","","","","","","","","","","","",""
"2022-05-30","8389","6.1556","","","","","1.1","","","","","","","","","",""
"2022-05-31","8421","6.2376","","","","169.69","0.87","","","","","","","7.7935","","",""
"2022-06-01","8415","6.3456","","","","","0.57","","","","","","","","","",""
"2022-06-02","8501","6.3396","","","","","0.65","","","","","","","","","",""
"2022-06-03","","6.3896","79.59","79.72820614","79.90463415","","","20","25","50.11","31.11","33.75","34.55","","85.6","28.17","5.1"
"2022-06-04","","6.3246","","","","","","","","","","","","","","",""
"2022-06-05","","6.3196","","","","","","","","","","","","","","",""
"2022-06-06","8728","6.2996","","","","","0.64","","","","","","","","","",""
"2022-06-07","8730","5.8806","","","","","0.41","","","","","","","","","",""
"2022-06-08","8792","5.9186","","","","","0.69","","","","","","","","","",""
"2022-06-09","8616","5.9926","","","","","0.53","","","","","","","","","",""
"2022-06-10","8573","5.9486","77.4","78.22231417","74.99736063","","0.56","44","13","49.53","33.37","33.13","48.18","","84.1","27.67","5.58"
"2022-06-11","","5.9386","","","","","","","","","","","","","","",""
"2022-06-12","","5.9386","","","","","","","","","","","","","","",""
"2022-06-13","8378","5.9986","","","","","1.31","","","","","","","","","",""
"2022-06-14","8234","5.9956","","","","","0.93","","","","","","","","","",""
"2022-06-15","8173","6.1286","","","","","1.19","","","","","","","","","",""
"2022-06-16","8007","6.0926","","","","","1.43","","","","","","","","","",""
"2022-06-17","7949","6.0576","76.4","78.29904856","69.91569512","","1.61","42","22","44.87","33.91","33.13","48.18","","83.2","26.17","6.94"
"2022-06-18","","6.1376","","","","","","","","","","","","","","",""
"2022-06-19","","6.1376","","","","","","","","","","","","","","",""
"2022-06-20","7751","6.1376","","","","","1.1","","","","","","","","","",""
"2022-06-21","7650","6.1226","","","","","0.8","","","","","","","","","",""
"2022-06-22","7381","5.9126","","","","","0.88","","","","","","","","","",""
"2022-06-23","7543","5.9136","","","","","0.55","","","","","","","","","",""
"2022-06-24","7276","5.9066","76.22","78.0093558","70.26406098","","1.33","40","18","39.54","34.6","33.13","45.45","","80","25.34","7.91"
"2022-06-25","","5.9216","","","","","","","","","","","","","","",""
"2022-06-26","","5.9276","","","","","","","","","","","","","","",""
"2022-06-27","7265","5.9916","","","","","1.08","","","","","","","","","",""
"2022-06-28","7423","6.0366","","","","","0.76","","","","","","","","","",""
"2022-06-29","7318","6.1816","","","","","0.96","","","","","","","","","",""
"2022-06-30","7345","6.1096","","","","163.01","0.27","","","","","","","7.81","","",""
"2022-07-01","7170","6.0996","75.68","75.94038652","75.37943728","","0.66","37","18","43.55","35.6","33.75","45.45","","76.8","25.21","8.04"
"2022-07-02","","6.1576","","","","","","","","","","","","","","",""
"2022-07-03","","6.0576","","","","","","","","","","","","","","",""
"2022-07-04","6996","6.2816","","","","","0.58","","","","","","","","","",""
"2022-07-05","6820","6.3326","","","","","0.69","","","","","","","","","",""
"2022-07-06","6819","6.1999","","","","","0.46","","","","","","","","","",""
"2022-07-07","6698","6.2499","","","","","1.14","","","","","","","","","",""
"2022-07-08","6512","6.4046","78.37","77.05","84.05","","1.15","24","25","40.49","36.94","33.13","45","","75.5","25.11","8.44"
"2022-07-09","","6.3986","","","","","","","","","","","","","","",""
"2022-07-10","","6.4386","","","","","","","","","","","","","","",""
"2022-07-11","6582","6.4386","","","","","0.68","","","","","","","","","",""
"2022-07-12","6278","6.4036","","","","","1.26","","","","","","","","","",""
"2022-07-13","6223","6.3216","","","","","0.73","","","","","","","","","",""
"2022-07-14","6223","6.2851","","","","","0.74","","","","","","","","","",""
"2022-07-15","6007","6.3401","80.17","79.6627552","83.19303659","","1.48","56","15","36.28","37.12","34.75","37.73","","79.2","26.35","7.18"
"2022-07-16","","6.2656","","","","","","","","","","","","","","",""
"2022-07-17","","6.2256","","","","","","","","","","","","","","",""
"2022-07-18","6328","6.2156","","","","","0.58","","","","","","","","","",""
"2022-07-19","6323","6.1946","","","","","0.77","","","","","","","","","",""
"2022-07-20","6445","6.1146","","","","","0.73","","","","","","","","","",""
"2022-07-21","6317","6.0316","","","","","0.96","","","","","","","","","",""
"2022-07-22","6466","6.0316","77.19","77.14","78.05","","0.31","28","30","45.4","36.2","34.75","37.73","","76.2","25.35","8.2"
"2022-07-23","","5.9806","","","","","","","","","","","","","","",""
"2022-07-24","","6.0166","","","","","","","","","","","","","","",""
"2022-07-25","6474","6.0166","","","","","0.61","","","","","","","","","",""
"2022-07-26","6555","6.0826","","","","","0.46","","","","","","","","","",""
"2022-07-27","6565","5.9976","","","","","0.55","","","","","","","","","",""
"2022-07-28","6772","6.0236","","","","","0.72","","","","","","","","","",""
"2022-07-29","6883","6.0236","75.79","77.16","71.03","","0.66","27","35","44.03","36.4","34.75","41.36","","73.4","24.41","9.14"
"2022-07-30","","6.0236","","","","","","","","","","","","","","",""
"2022-07-31","","5.9856","","","","176.8","","","","","","","","7.747","","",""
"2022-08-01","6827","6.0406","","","","","0.63","","","","","","","","","",""
"2022-08-02","6836","6.0046","","","","","0.5","","","","","","","","","",""
"2022-08-03","6685","6.1396","","","","","0.66","","","","","","","","","",""
"2022-08-04","6665","5.8606","","","","","0.53","","","","","","","","","",""
"2022-08-05","6584","6.0806","75.26","76.43303155","71.1928109","","1.28","49","10","41.16","36.36","34.75","41.36","","79.2","26.32","7.49"
"2022-08-06","","5.9586","","","","","","","","","","","","","","",""
"2022-08-07","","5.9716","","","","","","","","","","","","","","",""
"2022-08-08","6820","5.9716","","","","","0.49","","","","","","","","","",""
"2022-08-09","6741","5.9916","","","","","0.32","","","","","","","","","",""
"2022-08-10","6694","5.9516","","","","","0.46","","","","","","","","","",""
"2022-08-11","6679","5.9046","","","","","0.56","","","","","","","","","",""
"2022-08-12","6639","5.8796","74.16","73.156","77.648","","0.94","58","10","40.25","36.06","33.13","40.45","","82","27.22","6.3"
"2022-08-13","","5.7956","","","","","","","","","","","","","","",""
"2022-08-14","","5.8256","","","","","","","","","","","","","","",""
"2022-08-15","6505","5.7886","","","","","1.37","","","","","","","","","",""
"2022-08-16","6511","5.7886","","","","","0.74","","","","","","","","","",""
"2022-08-17","6509","5.6446","","","","","0.84","","","","","","","","","",""
"2022-08-18","6368","5.5286","","","","","1.55","","","","","","","","","",""
"2022-08-19","6440","5.4686","70.75","70.07","73.11","","0.74","41","4","32.08","35.93","33.13","37.73","","83","27.59","5.94"
"2022-08-20","","5.4886","","","","","","","","","","","","","","",""
"2022-08-21","","5.4686","","","","","","","","","","","","","","",""
"2022-08-22","6612","5.5286","","","","","0.4","","","","","","","","","",""
"2022-08-23","6196","5.5706","","","","","0.37","","","","","","","","","",""
"2022-08-24","6357","5.3286","","","","","0.68","","","","","","","","","",""
"2022-08-25","6308","5.3296","","","","","0.44","","","","","","","","","",""
"2022-08-26","6476","5.4136","69","68.07467482","72.24463373","","0.6","64","6","31.85","35.54","36.88","36.82","","78.2","26","7.41"
"2022-08-27","","5.5266","","","","","","","","","","","","","","",""
"2022-08-28","","5.5066","","","","","","","","","","","","","","",""
"2022-08-29","6313","5.6666","","","","","0.48","","","","","","","","","",""
"2022-08-30","6245","5.8216","","","","","0.95","","","","","","","","","",""
"2022-08-31","6246","5.8636","","","","167.92","0.66","","","","","","","6.819","","",""
"2022-09-01","6302","5.7456","","","","","0.54","","","","","","","","","",""
"2022-09-02","6213","5.7516","72.46","73.777","67.8959","","1.7","55","7","30.41","35.6","36.88","38.18","","75.3","25.04","8.52"
"2022-09-03","","5.7666","","","","","","","","","","","","","","",""
"2022-09-04","","5.7666","","","","","","","","","","","","","","",""
"2022-09-05","6404","5.7306","","","","","0.34","","","","","","","","","",""
"2022-09-06","6405","5.7606","","","","","0.33","","","","","","","","","",""
"2022-09-07","6362","5.8756","","","","","0.36","","","","","","","","","",""
"2022-09-08","6438","5.8826","","","","","0.86","","","","","","","","","",""
"2022-09-09","6559","5.9656","73.48","75.86288998","65.1570017","","0.52","42","19","36.5","35.7","45","46.36","","75.1","24.95","8.39"
"2022-09-10","","6.1216","","","","","","","","","","","","","","",""
"2022-09-11","","6.1716","","","","","","","","","","","","","","",""
"2022-09-12","","6.2416","","","","","","","","","","","","","","",""
"2022-09-13","6541","6.2116","","","","","0.44","","","","","","","","","",""
"2022-09-14","6343","6.0916","","","","","1.61","","","","","","","","","",""
"2022-09-15","6292","6.1376","","","","","1.41","","","","","","","","","",""
"2022-09-16","6278","6.0476","77.49","77.7154621","76.68936968","","1.55","45","7","34.18","37.2","45","47.73","","77.8","25.85","8.16"
"2022-09-17","","6.0526","","","","","","","","","","","","","","",""
"2022-09-18","","6.0526","","","","","","","","","","","","","","",""
"2022-09-19","6156","6.0376","","","","","2.21","","","","","","","","","",""
"2022-09-20","6133","6.0076","","","","","1.11","","","","","","","","","",""
"2022-09-21","6087","5.8326","","","","","1.74","","","","","","","","","",""
"2022-09-22","6230","5.9018","","","","","0.72","","","","","","","","","",""
"2022-09-23","6100","5.8518","75.59","75.0393643","77.52293015","","0.57","57","23","33.15","37.07","47.5","50.45","","74.1","24.64","9.38"
"2022-09-24","","6.0468","","","","","","","","","","","","","","",""
"2022-09-25","","5.9768","","","","","","","","","","","","","","",""
"2022-09-26","6104","5.9678","","","","","0.88","","","","","","","","","",""
"2022-09-27","6065","5.8508","","","","","1.34","","","","","","","","","",""
"2022-09-28","6082","5.8808","","","","","0.48","","","","","","","","","",""
"2022-09-29","6168","5.8316","","","","","0.39","","","","","","","","","",""
"2022-09-30","","","","","","","","","","","","","","","72.9","24.25","9.09"
