date,close,甲醇：港口库存：中国（周）,甲醇：厂内库存：中国（周）,甲醇：社会库存：中国（周）,甲醇：传统下游厂家：采购量：中国（周）,二氯乙烷：产量：中国（月）,甲醇：采购量：中国（月）,冰醋酸：库存：中国（周）,甲醇：甲醇制烯烃法：生产企业：采购量：中国（月）,甲醇：开工率同比：中国（月）,甲醇：原料：下游厂家：库存：中国（周）,甲醇：甲醇制烯烃法：生产企业：平均开工率：中国（周）,二甲醚：开工率：中国（周）,甲醇：产量同比：中国（日）,甲醇：待发订单：数量：中国（周）,甲醇：产量：中国（日）,甲醇：开工率：中国（日）,甲醇：签约订单：数量：中国（周）,甲醇：甲醇制烯烃法：生产企业：采购量：中国（周）,甲醛：开工率：中国（周）,甲醇：期末库存：中国（月）,三氯甲烷：产量：中国（日）,甲醇：除中国以外的生产企业：开工率：全球（日）,甲醇：到港量：中国（周）,甲醇：表观消费量环比：中国（月）,甲醇：产能同比：中国（日）,甲醇：表观消费量：中国（月）,甲醇：产能：中国（日）,甲醇：表观消费量同比：中国（月）,甲醇：产能：国外（日）,甲醛：产量：中国（月）,二氯甲烷：平均开工率：中国（周）
"2018-12-19","2480","","","","","","","","","","","","","","","197685.11","70.9895","","","","","","","","","","","278470.9925","","","",""
"2018-12-20","2487","","","","","","","","","","","","","","","198685.11","70.7383","","","","","","","","","","","280873.3925","","","",""
"2018-12-21","2450","747600","344900","1092500","26500","","","","","","28200","61.43","","","226860","200535.11","71.397","","190800","","","","","26.34","","","","280873.3925","","","","74.24"
"2018-12-22","","","","","","","","","","","","","","","","199755.11","71.1193","","","","","","","","","","","280873.3925","","","",""
"2018-12-23","","","","","","","","","","","","","","","","198635.11","70.7205","","","","","","","","","","","280873.3925","","","",""
"2018-12-24","2415","","","","","","","","","","","","","","","197685.11","70.3823","","","","","","","","","","","280873.3925","","","",""
"2018-12-25","2317","","","","","","","","","","","","","","","196855.11","70.0868","","","","","","","","","","","280873.3925","","","",""
"2018-12-26","2346","","","","","","","","","","","","","","","196655.11","70.0156","","","","","","","","","","","280873.3925","","","",""
"2018-12-27","2382","","","","","","","","","","","","","","","197475.11","70.3075","","","","","","","","","","","280873.3925","","","",""
"2018-12-28","2388","739350","332050","1071400","15900","","","","","","27100","66.9","","","246880","195775.11","69.7023","","156000","","","","","24.58","","","","280873.3925","","","","74.24"
"2018-12-29","","","","","","","","","","","","","","","","195775.11","69.7023","","","","","","","","","","","280873.3925","","","",""
"2018-12-30","","","","","","","","","","","","","","","","195775.11","69.7023","","","","","","","","","","","280873.3925","","","",""
"2018-12-31","","","","","","26000","104985.71","","852214.27","","","","","","","195775.11","69.7023","","","","739350","","","","6.25","","604.76","280873.3925","38.31","","",""
"2019-01-01","","","","","","","","","","","","","","","","194482.1","69.2419","","","","","","","","","","","280873.3925","","","",""
"2019-01-02","2396","","","","","","","","","","","","","","","194782.1","69.3487","","","","","","","","","","","280873.3925","","","",""
"2019-01-03","2439","","","","","","","","","","","","","","","195782.1","69.7048","","","","","","","","","","","280873.3925","","","",""
"2019-01-04","2481","681300","343350","1024650","19800","","","","","","24500","69.76","","","219500","196382.1","69.9184","","226000","","","","","24.65","","","","280873.3925","","","","68.67"
"2019-01-05","","","","","","","","","","","","","","","","197572.1","70.342","","","","","","","","","","","280873.3925","","","",""
"2019-01-06","","","","","","","","","","","","","","","","197072.1","70.164","","","","","","","","","","","280873.3925","","","",""
"2019-01-07","2475","","","","","","","","","","","","","","","196772.1","70.0572","","","","","","","","","","","280873.3925","","","",""
"2019-01-08","2458","","","","","","","","","","","","","","","196572.1","69.986","","","","","","","","","","","280873.3925","","","",""
"2019-01-09","2484","","","","","","","","","","","","","","","194462.1","69.2348","","","","","","","","","","","280873.3925","","","",""
"2019-01-10","2490","","","","","","","","","","","","","","","193172.1","68.7755","","","","","","","","","","","280873.3925","","","",""
"2019-01-11","2503","743200","318650","1061850","19600","","","","","","23600","70.24","22.99","","226500","192892.1","68.6758","","243700","","","","","30.03","","","","280873.3925","","","","62.69"
"2019-01-12","","","","","","","","","","","","","","","","192992.1","68.7114","","","","","","","","","","","280873.3925","","","",""
"2019-01-13","","","","","","","","","","","","","","","","194492.1","69.2455","","","","","","","","","","","280873.3925","","","",""
"2019-01-14","2500","","","","","","","","","","","","","","","194892.1","69.3879","","","","","","","","","","","280873.3925","","","",""
"2019-01-15","2509","","","","","","","","","","","","","","","194952.1","69.4092","","","","","","","","","","","280873.3925","","","",""
"2019-01-16","2520","","","","","","","","","","","","","","","195052.1","69.4448","","","","","","","","","","","280873.3925","","","",""
"2019-01-17","2481","","","","","","","","","","","","","","","194552.1","69.2668","","","","","","","","","","","280873.3925","","","",""
"2019-01-18","2485","810100","316250","1126350","19400","","","","","","25900","69.43","22.85","","208020","192252.1","68.448","","189200","","","","","20.48","","","","280873.3925","","","","65.6"
"2019-01-19","","","","","","","","","","","","","","","","199077.1","70.8779","","","","","","","","","","","280873.3925","","","",""
"2019-01-20","","","","","","","","","","","","","","","","198602.1","70.7088","","","","","","","","","","","280873.3925","","","",""
"2019-01-21","2562","","","","","","","","","","","","","","","199602.1","71.0648","","","","","","","","","","","280873.3925","","","",""
"2019-01-22","2501","","","","","","","","","","","","","","","200602.1","71.4208","","","","","","","","","","","280873.3925","","","",""
"2019-01-23","2492","","","","","","","","","","","","","","","199702.1","71.1004","","","","","","","","","","","280873.3925","","","",""
"2019-01-24","2483","","","","","","","","","","","","","","","199702.1","71.1004","","","","","","","","","","","280873.3925","","","",""
"2019-01-25","2501","832500","267200","1099700","20600","","","","","","28680","71.43","23.57","","235500","198702.1","70.7444","","206500","","","","","19.05","","","","280873.3925","","","","68.26"
"2019-01-26","","","","","","","","","","","","","","","","195452.1","69.5873","","","","","","","","","","","280873.3925","","","",""
"2019-01-27","","","","","","","","","","","","","","","","195382.1","69.5623","","","","","","","","","","","280873.3925","","","",""
"2019-01-28","2449","","","","","","","","","","","","","","","196482.1","69.954","","","","","","","","","","","280873.3925","","","",""
"2019-01-29","2438","","","","","","","","","","","","","","","196882.1","70.0964","","","","","","","","","","","280873.3925","","","",""
"2019-01-30","2477","","","","","","","","","","","","","","","196982.1","70.132","","","","","","","","","","","280873.3925","","","",""
"2019-01-31","2521","","","","","26000","85571.45","","846007.16","","","","","","","197082.1","70.1676","","","","918500","","","","3.29","","624.68","280873.3925","46.5","","",""
"2019-02-01","2534","918500","273700","1192200","17100","","","","","","35480","68.33","21.67","","268330","197452.1","70.2993","","109750","","","","","19.44","","","","280873.3925","","","","70.14"
"2019-02-02","","","","","","","","","","","","","","","","199052.1","70.869","","","","","","","","","","","280873.3925","","","",""
"2019-02-03","","","","","","","","","","","","","","","","199452.1","71.0114","","","","","","","","","","","280873.3925","","","",""
"2019-02-04","","","","","","","","","","","","","","","","200772.1","71.4814","","","","","","","","","","","280873.3925","","","",""
"2019-02-05","","","","","","","","","","","","","","","","198172.1","70.5557","","","","","","","","","","","280873.3925","","","",""
"2019-02-06","","","","","","","","","","","","","","","","198672.1","70.7337","","","","","","","","","","","280873.3925","","","",""
"2019-02-07","","","","","","","","","","","","","","","","199222.1","70.9295","","","","","","","","","","","280873.3925","","","",""
"2019-02-08","","","160970","","25400","","","","","","","80.71","21.57","","","199922.1","71.1787","","210500","","","","","16.3","","","","280873.3925","","","","70.14"
"2019-02-09","","","","","","","","","","","","","","","","201072.1","71.5882","","","","","","","","","","","280873.3925","","","",""
"2019-02-10","","","","","","","","","","","","","","","","201232.1","71.6451","","","","","","","","","","","280873.3925","","","",""
"2019-02-11","2532","","","","","","","","","","","","","","","202872.1","72.229","","","","","","","","","","","280873.3925","","","",""
"2019-02-12","2555","","","","","","","","","","","","","","","204372.1","72.7631","","","","","","","","","","","280873.3925","","","",""
"2019-02-13","2533","","","","","","","","","","","","","","","204572.1","72.8343","","","","","","","","","","","280873.3925","","","",""
"2019-02-14","2578","","","","","","","","","","","","","","","205172.1","73.0479","","","","","","","","","","","280873.3925","","","",""
"2019-02-15","2480","1020780","482080","1502860","14600","","","12","","","28980","","21.26","","303050","205372.1","73.1191","","284018","","","","","15.7","","","","280873.3925","","","","76.82"
"2019-02-16","","","","","","","","","","","","","","","","202512.1","72.1008","","","","","","","","","","","280873.3925","","","",""
"2019-02-17","","","","","","","","","","","","","","","","203112.1","72.3145","","","","","","","","","","","280873.3925","","","",""
"2019-02-18","2449","","","","","","","","","","","","","","","205062.1","73.0084","","","","","","","","","","","280874.7925","","","",""
"2019-02-19","2475","","","","","","","","","","","","","","","205062.1","73.0087","","","","","","","","","","","280873.3925","","","",""
"2019-02-20","2484","","","","","","","","","","","","","","","201962.1","71.905","","","","","","","","","","","280873.3925","","","",""
"2019-02-21","2518","","","","","","","","","","","","","","","202962.1","72.2611","","","","","","","","","","","280873.3925","","","",""
"2019-02-22","2534","1007980","488800","1496780","18500","","","","","","31000","80.24","22.11","","324260","205382.1","73.1227","","290000","","","","","18.41","","","","280873.3925","","","","72.46"
"2019-02-23","","","","","","","","","","","","","","","","204862.1","72.9375","","","","","","","","","","","280873.3925","","","",""
"2019-02-24","","","","","","","","","","","","","","","","205382.1","73.1227","","","","","","","","","","","280873.3925","","","",""
"2019-02-25","2518","","","","","","","","","","","","","","","204452.1","72.7916","","","","","","","","","","","280873.3925","","","",""
"2019-02-26","2553","","","","","","","","","","","","","","","203452.1","72.4355","","","","","","","","","","","280873.3925","","","",""
"2019-02-27","2522","","","","","","","","","","","","","","","203452.1","72.4355","","","","","","","","","","","280873.3925","","","",""
"2019-02-28","2528","","","","","26000","","","1075118","","","","","","","203182.1","72.3394","","","","1037000","","","","-7.07","","580.5","280873.3925","33.18","","",""
"2019-03-01","2643","1112046","431850","1543896","26200","","","13.4","","","44500","84.29","20.79","","339100","202782.1","72.197","","290600","","","","","18.78","","","","280873.3925","","","","74.07"
"2019-03-02","","","","","","","","","","","","","","","","205662.1","73.2224","","","","","","","","","","","280873.3925","","","",""
"2019-03-03","","","","","","","","","","","","","","","","206662.1","73.5784","","","","","","","","","","","280873.3925","","","",""
"2019-03-04","2662","","","","","","","","","","","","","","","206732.1","73.6033","","","","","","","","","","","280873.3925","","","",""
"2019-03-05","2654","","","","","","","","","","","","","","","206532.1","73.5321","","","","","","","","","","","280873.3925","","","",""
"2019-03-06","2658","","","","","","","","","","","","","","","206732.1","73.6033","","","","","","","","","","","280873.3925","","","",""
"2019-03-07","2584","","","","","","","","","","","","","","","206012.1","73.347","","","","","","","","","","","280873.3925","","","",""
"2019-03-08","2578","1087380","413700","1501080","20800","","","16.2","","","38150","83.1","20.76","","332620","204012.1","72.6349","","237600","","","","","18.23","","","","280873.3925","","","","73.91"
"2019-03-09","","","","","","","","","","","","","","","","203362.1","72.4035","","","","","","","","","","","280873.3925","","","",""
"2019-03-10","","","","","","","","","","","","","","","","201812.1","71.8516","","","","","","","","","","","280873.3925","","","",""
"2019-03-11","2578","","","","","","","","","","","","","","","202162.1","71.9762","","","","","","","","","","","280873.3925","","","",""
"2019-03-12","2626","","","","","","","","","","","","","","","204262.1","72.7239","","","","","","","","","","","280873.3925","","","",""
"2019-03-13","2618","","","","","","","","","","","","","","","204262.1","72.7239","","","","","","","","","","","280873.3925","","","",""
"2019-03-14","2585","","","","","","","","","","","","","","","205212.1","73.0621","","","","","","","","","","","280873.3925","","","",""
"2019-03-15","2521","1124280","401400","1525680","29900","","","18","","","44300","84.67","20.3","","276520","202812.1","72.2077","","319480","","","","","25.2","","","","280873.3925","","","","73.91"
"2019-03-16","","","","","","","","","","","","","","","","203012.1","72.2789","","","","","","","","","","","280873.3925","","","",""
"2019-03-17","","","","","","","","","","","","","","","","203862.1","72.5815","","","","","","","","","","","280873.3925","","","",""
"2019-03-18","2462","","","","","","","","","","","","","","","203962.1","72.6171","","","","","","","","","","","280873.3925","","","",""
"2019-03-19","2450","","","","","","","","","","","","","","","200462.1","71.371","","","","","","","","","","","280873.3925","","","",""
"2019-03-20","2492","","","","","","","","","","","","","","","203712.1","72.5281","","","","","","","","","","","280873.3925","","","",""
"2019-03-21","2492","","","","","","","","","","","","","","","203562.1","72.4747","","","","","","","","","","","280873.3925","","","",""
"2019-03-22","2495","1093937","448135","1542072","30400","","","13.2","","","41000","83.33","22.07","","245700","207512.1","73.881","","234450","","","","","17.89","","","","280873.3925","","","","73.91"
"2019-03-23","","","","","","","","","","","","","","","","209342.1","74.5325","","","","","","","","","","","280873.3925","","","",""
"2019-03-24","","","","","","","","","","","","","","","","209732.1","74.6714","","","","","","","","","","","280873.3925","","","",""
"2019-03-25","2485","","","","","","","","","","","","","","","207772.1","73.9736","","","","","","","","","","","280873.3925","","","",""
"2019-03-26","2472","","","","","","","","","","","","","","","207022.1","73.7066","","","","","","","","","","","280873.3925","","","",""
"2019-03-27","2441","","","","","","","","","","","","","","","207042.1","73.7137","","","","","","","","","","","280873.3925","","","",""
"2019-03-28","2387","","","","","","","","","","","","","","","204782.1","72.909","","","","","","","","","","","280873.3925","","","",""
"2019-03-29","2384","1009231","422947","1432178","26700","","","9.9","","","38160","85.24","22.67","","231100","203252.1","72.3643","","201500","","","","","14.37","","","","280873.3925","","","","65.63"
"2019-03-30","","","","","","","","","","","","","","","","203772.1","72.5494","","","","","","","","","","","280873.3925","","","",""
"2019-03-31","","","","","","26000","120485.7","","1094601.42","","","","","","","204392.1","72.7702","","","","984400","","","","9.66","","636.6","280873.3925","30.03","","",""
"2019-04-01","2442","","","","","","","","","","","","","-1.05","","202482.1","72.0902","","","","","","","","","2.52","","280873.3925","","","",""
"2019-04-02","2442","","","","","","","","","","","","","1.82","","204682.1","72.8734","","","","","","","","","2.41","","280873.3925","","","",""
"2019-04-03","2448","","","","","","","","","","","","","2.2","","205282.1","73.0871","","","","","","","","","2.52","","280873.3925","","","",""
"2019-04-04","2461","","","","","","","","","","","","","2.72","","205722.1","73.2437","","","","","","","","","2.52","","280873.3925","","","",""
"2019-04-05","","1024655","385900","1410555","31300","","","11.6","","","35300","85.95","22.79","2.21","292600","204692.1","72.877","","237000","","","","","13.87","","2.52","","280873.3925","","","","64.99"
"2019-04-06","","","","","","","","","","","","","","0.12","","200612.1","71.4244","","","","","","","","","2.52","","280873.2825","","","",""
"2019-04-07","","","","","","","","","","","","","","-0.18","","199612.1","71.0684","","","","","","","","","2.52","","280873.3925","","","",""
"2019-04-08","2525","","","","","","","","","","","","","-2.56","","191848.1","68.3041","","","","","","","","","2.52","","280873.3925","","","",""
"2019-04-09","2491","","","","","","","","","","","","","-3.14","","190698.1","67.8947","","","","","","","","","2.52","","280873.3925","","","",""
"2019-04-10","2478","","","","","","","","","","","","","-5.69","","185618.1","66.086","","","","","","","","","2.52","","280873.3925","","","",""
"2019-04-11","2466","","","","","","","","","","","","","-4.19","","185218.1","65.9436","","","","","","","","","2.52","","280873.3925","","","",""
"2019-04-12","2469","1015943","361260","1377203","26700","","","9.4","","","36260","","22.51","-5.15","242020","183932.1","65.4858","","134500","","","","","14","","2.19","","280873.3925","","","","69.8"
"2019-04-13","","","","","","","","","","","","","","-3.71","","187642.1","66.8066","","","","","","","","","2.19","","280873.3925","","","",""
"2019-04-14","","","","","","","","","","","","","","-4.74","","188872.1","67.2446","","","","","","","","","2.19","","280873.3925","","","",""
"2019-04-15","2497","","","","","","","","","","","","","-5.48","","185512.1","66.0483","","","","","","","","","2.19","","280873.3925","","","",""
"2019-04-16","2471","","","","","","","","","","","","","-4.58","","185362.1","65.9949","","","","","","","","","2.19","","280873.3925","","","",""
"2019-04-17","2476","","","","","","","","","","","","","-3.81","","186862.1","66.5289","","","","","","","","","2.19","","280873.3925","","","",""
"2019-04-18","2415","","","","","","","","","","","","","-4.43","","187462.1","66.7426","","","","","","","","","2.19","","280873.3925","","","",""
"2019-04-19","2439","954352","379900","1334252","28601","","","10.5","","","40800","82.62","22.05","-3.46","215000","189562.1","67.4902","","179500","","","","","20.46","","2.19","","280873.3925","","","","69.8"
"2019-04-20","","","","","","","","","","","","","","-2.37","","191062.1","68.0243","","","","","","","","","2.19","","280873.3925","","","",""
"2019-04-21","","","","","","","","","","","","","","-2.37","","191062.1","68.0243","","","","","","","","","2.19","","280873.3925","","","",""
"2019-04-22","2457","","","","","","","","","","","","","-1.42","","190562.1","67.8463","","","","","","","","","2.19","","280873.3925","","","",""
"2019-04-23","2459","","","","","","","","","","","","","-2.12","","190962.1","67.9887","","","","","","","","","2.19","","280873.3925","","","",""
"2019-04-24","2444","","","","","","","","","","","","","-2.16","","191862.1","68.3091","","","","","","","","","2.19","","280873.3925","","","",""
"2019-04-25","2459","","","","","","","","","","","","","-0.2","","195462.1","69.5908","","","","","","","","","2.19","","280873.3925","","","",""
"2019-04-26","2391","912140","407360","1319500","33700","","","13.5","","","39000","82.14","23.59","1.3","278550","198698.1","70.7429","","243700","","","","","22.82","","2.19","","280873.3925","","","","69.8"
"2019-04-27","","","","","","","","","","","","","","2.82","","201698.1","71.811","","","","","","","","","2.19","","280873.3925","","","",""
